Task name: Group 14
Task description: -

Date of output: 23.2.2022

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Education_Mean_years_of_schooling (subset), 1 - 1	-
	Default Partial Cedent	Unemployment (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Fragile_State_Index( Alert -> Warning)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
216	Year_(2017) :  (Education_Mean_years_of_schooling(10.4)  ->  Education_Mean_years_of_schooling(12.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
20	Year_(2017) :  (Education_Mean_years_of_schooling(10.6)  ->  Education_Mean_years_of_schooling(13)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0106913756	-0.4157303371	-1.0338383838	1.3333333333	0.7540983607	0.447761194	-0.0108641975	1.3333333333	1.3260869565	2.2333333333	-92.0454545455	4	2	116	56	6	178	0.6666666667	0.0327868852	0.3370786517	0.0224719101	0.0333333333	-0.0111111111	0.9888888889	0.98415	0.114265	1	0	1	0	0.6971859925	0.0015860287	28.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
21	Year_(2017) :  (Education_Mean_years_of_schooling(10.6)  ->  Education_Mean_years_of_schooling(12.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0106913756	-0.4157303371	-1.0338383838	1.3333333333	0.7540983607	0.447761194	-0.0108641975	1.3333333333	1.3260869565	2.2333333333	-92.0454545455	4	2	116	56	6	178	0.6666666667	0.0327868852	0.3370786517	0.0224719101	0.0333333333	-0.0111111111	0.9888888889	0.98415	0.114265	1	0	1	0	0.6971859925	0.0015860287	28.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
195	Year_(2017) :  (Unemployment(2.1)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
196	Year_(2017) :  (Unemployment(2.1)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
177	Year_(2017) :  (Unemployment(3.4)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
178	Year_(2017) :  (Unemployment(3.4)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
168	Year_(2017) :  (Unemployment(3.9)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
169	Year_(2017) :  (Unemployment(3.9)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
159	Year_(2017) :  (Unemployment(5.2)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
160	Year_(2017) :  (Unemployment(5.2)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
150	Year_(2017) :  (Unemployment(5.7)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
151	Year_(2017) :  (Unemployment(5.7)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
141	Year_(2017) :  (Unemployment(5.8)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
142	Year_(2017) :  (Unemployment(5.8)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
132	Year_(2017) :  (Unemployment(6.2)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
133	Year_(2017) :  (Unemployment(6.2)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
123	Year_(2017) :  (Unemployment(6.6)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
124	Year_(2017) :  (Unemployment(6.6)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1666666667	-0.0269493352	-0.4213483146	-1.0338383838	1.3333333333	0.3801652893	0.4402985075	-0.0108641975	1.3333333333	2.6304347826	2.2711864407	-92.0454545455	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
45	Year_(2017) :  (Education_Mean_years_of_schooling(9.8)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1333333333	-0.0538986705	-0.4213483146	-1.5103030303	1.2	0.3801652893	0.4485294118	0.11	1.2	2.6304347826	2.2295081967	9.0909090909	4	1	116	57	5	178	0.8	0.0330578512	0.3426966292	0.0224719101	0.0333333333	0.1866666667	1.1866666667	0.91854	0.40951	1	0	1	0	0.4740551583	0.3708776825	28.25	0.7142857143	0.7142857143	0.1597191412	0.1142649841	0.0327738259	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
49	Year_(2017) :  (Education_Mean_years_of_schooling(9.8)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1333333333	-0.0113865932	-0.4157303371	-1.5103030303	1.2	0.7438016529	0.4518518519	0.11	1.2	1.3444444444	2.2131147541	9.0909090909	4	1	116	57	5	178	0.8	0.0330578512	0.3426966292	0.0224719101	0.0333333333	0.1866666667	1.1866666667	0.91854	0.40951	1	0	1	0	0.4740551583	0.3708776825	28.25	0.7142857143	0.7142857143	0.1597191412	0.1142649841	0.0327738259	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
50	Year_(2017) :  (Education_Mean_years_of_schooling(9.8)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.1333333333	-0.0113865932	-0.4157303371	-1.5103030303	1.2	0.7438016529	0.4518518519	0.11	1.2	1.3444444444	2.2131147541	9.0909090909	4	1	116	57	5	178	0.8	0.0330578512	0.3426966292	0.0224719101	0.0333333333	0.1866666667	1.1866666667	0.91854	0.40951	1	0	1	0	0.4740551583	0.3708776825	28.25	0.7142857143	0.7142857143	0.1597191412	0.1142649841	0.0327738259	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
106	Year_(2017) :  (Education_Mean_years_of_schooling(7.8)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	0.0833333333	-0.0621631333	-0.4269662921	-1.584469697	1.125	0.2851239669	0.4411764706	0.0662946429	1.125	3.5072463768	2.2666666667	15.0841750842	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
110	Year_(2017) :  (Education_Mean_years_of_schooling(7.8)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.0833333333	-0.019651056	-0.4213483146	-1.584469697	1.125	0.5578512397	0.4444444444	0.0662946429	1.125	1.7925925926	2.25	15.0841750842	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
111	Year_(2017) :  (Education_Mean_years_of_schooling(7.8)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.0833333333	-0.019651056	-0.4213483146	-1.584469697	1.125	0.5578512397	0.4444444444	0.0662946429	1.125	1.7925925926	2.25	15.0841750842	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
98	Year_(2017) :  (Unemployment(3.7)  ->  Unemployment(11.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.0833333333	-0.019651056	-0.4213483146	-1.584469697	1.125	0.5578512397	0.4444444444	0.0662946429	1.125	1.7925925926	2.25	15.0841750842	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
99	Year_(2017) :  (Unemployment(3.7)  ->  Unemployment(9.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.0833333333	-0.019651056	-0.4213483146	-1.584469697	1.125	0.5578512397	0.4444444444	0.0662946429	1.125	1.7925925926	2.25	15.0841750842	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
100	Year_(2017) :  (Unemployment(3.7)  ->  Unemployment(4.9)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.0833333333	-0.019651056	-0.4213483146	-1.584469697	1.125	0.5578512397	0.4444444444	0.0662946429	1.125	1.7925925926	2.25	15.0841750842	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
101	Year_(2017) :  (Unemployment(3.7)  ->  Unemployment(3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.0833333333	-0.019651056	-0.4213483146	-1.584469697	1.125	0.5578512397	0.4444444444	0.0662946429	1.125	1.7925925926	2.25	15.0841750842	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
1	Year_(2017) :  (Unemployment(4.2)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	0.0714285714	-0.0109579357	-0.4213483146	-1.1751082251	1.1428571429	0.7479674797	0.4402985075	-0.148994709	1.1428571429	1.3369565217	2.2711864407	-6.7116477273	4	3	116	55	7	178	0.5714285714	0.0325203252	0.3314606742	0.0224719101	0.0333333333	-0.1523809524	0.8476190476	0.997272	0.0256915	1	0	1	0	0.8424804893	0.3500552147	28.75	0.5555555556	0.5555555556	0.1571348403	0.0050243539	0.0003717517	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
